INFO  2018-06-15 10:00:58,790 eParkingEODCreater.Form1 (48) - 123
INFO  2018-06-19 12:59:50,367 eParkingEODCreater.Form1 (86) - 
SELECT *FROM 
(
    
	SELECT TOP 0  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER  AND LPR_NUMBER = @LPR_NUMBER 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO IS NOT NULL  AND ACC_NO = @ACC_NO  ORDER BY NEWID()
                        
) A
WHERE A.LPR_NUMBER IS NOT NULL
                    
INFO  2018-06-19 13:02:11,928 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:02:11,963 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:02:12,143 eParkingEODCreater.Form1 (86) - 
SELECT *FROM 
(
    
	SELECT TOP 0  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WHERE VEHICLE_ID = ACT.VEHICLE_ID) WHERE 1=1 LPR_NUMBER  AND LPR_NUMBER = @LPR_NUMBER 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO IS NOT NULL WHERE 1=1  AND ACC_NO = @ACC_NO  ORDER BY NEWID()
                        
) A
WHERE A.LPR_NUMBER IS NOT NULL
                    
ERROR 2018-06-19 13:02:12,457 eParkingEODCreater.Form1 (171) - System.Data.SqlClient.SqlException (0x80131904): 接近 'LPR_NUMBER' 之處的語法不正確。
接近關鍵字 'with' 的語法不正確。如果這個陳述式是通用資料表運算式、xmlnamespaces 子句或變更追蹤內容子句，則前一個陳述式必須以分號結束。
   於 System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   於 System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   於 System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   於 System.Data.SqlClient.SqlDataReader.get_MetaData()
   於 System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteDbDataReader(CommandBehavior behavior)
   於 System.Data.Common.DbCommand.System.Data.IDbCommand.ExecuteReader(CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   於 eParkingEODCreater.Form1.btnExport_Click(Object sender, EventArgs e) 於 c:\MyApplication\eParkingEODCreater\Form1.cs: 行 102
ClientConnectionId:410fbce8-c0c9-4d48-8efd-633b7d5484f9
Error Number:102,State:1,Class:15
INFO  2018-06-19 13:05:15,707 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:05:15,737 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:05:15,913 eParkingEODCreater.Form1 (86) - 
SELECT *FROM 
(
    
	SELECT TOP 0  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO IS NOT NULL WHERE 1=1  AND LPR_NUMBER = @LPR_NUMBER   AND ACC_NO = @ACC_NO  ORDER BY NEWID()
                        
) A
WHERE A.LPR_NUMBER IS NOT NULL
                    
ERROR 2018-06-19 13:05:16,226 eParkingEODCreater.Form1 (171) - System.Data.SqlClient.SqlException (0x80131904): 接近關鍵字 'WHERE' 之處的語法不正確。
   於 System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   於 System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   於 System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   於 System.Data.SqlClient.SqlDataReader.get_MetaData()
   於 System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteDbDataReader(CommandBehavior behavior)
   於 System.Data.Common.DbCommand.System.Data.IDbCommand.ExecuteReader(CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   於 eParkingEODCreater.Form1.btnExport_Click(Object sender, EventArgs e) 於 c:\MyApplication\eParkingEODCreater\Form1.cs: 行 102
ClientConnectionId:66107a70-aef6-4126-8e85-90db91353c23
Error Number:156,State:1,Class:15
INFO  2018-06-19 13:06:06,853 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:06:06,882 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:06:07,058 eParkingEODCreater.Form1 (86) - 
SELECT *FROM 
(
    
	SELECT TOP 0  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO IS NOT NULL  AND LPR_NUMBER = @LPR_NUMBER   AND ACC_NO = @ACC_NO  ORDER BY NEWID()
                        
) A
WHERE A.LPR_NUMBER IS NOT NULL
                    
ERROR 2018-06-19 13:06:07,377 eParkingEODCreater.Form1 (171) - System.Data.SqlClient.SqlException (0x80131904): 無效的資料行名稱 'LPR_NUMBER'。
沒有為 'A' 的資料行 2 指定任何資料行名稱。
無效的資料行名稱 'LPR_NUMBER'。
   於 System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   於 System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   於 System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   於 System.Data.SqlClient.SqlDataReader.get_MetaData()
   於 System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteDbDataReader(CommandBehavior behavior)
   於 System.Data.Common.DbCommand.System.Data.IDbCommand.ExecuteReader(CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   於 eParkingEODCreater.Form1.btnExport_Click(Object sender, EventArgs e) 於 c:\MyApplication\eParkingEODCreater\Form1.cs: 行 102
ClientConnectionId:70b1f24a-fec6-4e31-8e4d-a697aea4fc77
Error Number:207,State:1,Class:16
INFO  2018-06-19 13:07:50,194 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:07:50,233 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:07:50,408 eParkingEODCreater.Form1 (86) - 
SELECT *FROM 
(
    
	SELECT TOP 0  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID  AND LPR_NUMBER = @LPR_NUMBER ) 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO IS NOT NULL  AND ACC_NO = @ACC_NO  ORDER BY NEWID()
                        
) A
WHERE A.LPR_NUMBER IS NOT NULL
                    
ERROR 2018-06-19 13:07:50,722 eParkingEODCreater.Form1 (171) - System.Data.SqlClient.SqlException (0x80131904): 沒有為 'A' 的資料行 2 指定任何資料行名稱。
無效的資料行名稱 'LPR_NUMBER'。
   於 System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.SqlInternalConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   於 System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   於 System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   於 System.Data.SqlClient.SqlDataReader.TryConsumeMetaData()
   於 System.Data.SqlClient.SqlDataReader.get_MetaData()
   於 System.Data.SqlClient.SqlCommand.FinishExecuteReader(SqlDataReader ds, RunBehavior runBehavior, String resetOptionsString, Boolean isInternal, Boolean forDescribeParameterEncryption)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReaderTds(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, Boolean async, Int32 timeout, Task& task, Boolean asyncWrite, Boolean inRetry, SqlDataReader ds, Boolean describeParameterEncryptionRequest)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method, TaskCompletionSource`1 completion, Int32 timeout, Task& task, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   於 System.Data.SqlClient.SqlCommand.RunExecuteReader(CommandBehavior cmdBehavior, RunBehavior runBehavior, Boolean returnStream, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteReader(CommandBehavior behavior, String method)
   於 System.Data.SqlClient.SqlCommand.ExecuteDbDataReader(CommandBehavior behavior)
   於 System.Data.Common.DbCommand.System.Data.IDbCommand.ExecuteReader(CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.FillInternal(DataSet dataset, DataTable[] datatables, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet, Int32 startRecord, Int32 maxRecords, String srcTable, IDbCommand command, CommandBehavior behavior)
   於 System.Data.Common.DbDataAdapter.Fill(DataSet dataSet)
   於 eParkingEODCreater.Form1.btnExport_Click(Object sender, EventArgs e) 於 c:\MyApplication\eParkingEODCreater\Form1.cs: 行 102
ClientConnectionId:a5427572-e12f-4eff-adf9-d1e5fd593dee
Error Number:8155,State:2,Class:16
INFO  2018-06-19 13:17:46,879 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:17:46,909 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:17:50,866 eParkingEODCreater.Form1 (96) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 2147484552
                    
INFO  2018-06-19 13:17:55,452 eParkingEODCreater.Form1 (106) - DataTable查詢筆數：0
INFO  2018-06-19 13:18:08,710 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:18:09,097 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:18:12,738 eParkingEODCreater.Form1 (96) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 2147484552
                    
INFO  2018-06-19 13:23:39,289 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:23:39,316 eParkingEODCreater.Form1 (67) - Data Source=BMS-SITDB-VIP30;Initial Catalog=BMSDB;Persist Security Info=True;Integrated Security=SSPI
INFO  2018-06-19 13:24:11,566 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:24:11,593 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:24:27,742 eParkingEODCreater.Form1 (96) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) 
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
INFO  2018-06-19 13:24:30,838 eParkingEODCreater.Form1 (106) - DataTable查詢筆數：1
INFO  2018-06-19 13:24:38,520 eParkingEODCreater.Form1 (220) - 
SELECT ISNULL(MAX(SUBSTRING(EODSEQ,19,8)), 0)
FROM BMS_EXT_TRANS_DETAIL WITH(NOLOCK) 
WHERE SUBSTRING(EODSEQ,1,18) = '7077155720180619RS' 
                
INFO  2018-06-19 13:24:41,052 eParkingEODCreater.Form1 (227) - 目前最大單號：00002235
INFO  2018-06-19 13:24:41,997 eParkingEODCreater.Form1 (231) - 目前最大單號2235
INFO  2018-06-19 13:43:39,070 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:43:39,101 eParkingEODCreater.Form1 (67) - Data Source=BMS-SITDB-VIP30;Initial Catalog=BMSDB;Persist Security Info=True;Integrated Security=SSPI
INFO  2018-06-19 13:44:13,711 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:44:20,088 eParkingEODCreater.Form1 (67) - Data Source=BMS-SITDB-VIP30;Initial Catalog=BMSDB;Persist Security Info=True;Integrated Security=SSPI
INFO  2018-06-19 13:44:43,393 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:44:43,419 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:45:09,459 eParkingEODCreater.Form1 (109) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
INFO  2018-06-19 13:45:09,585 eParkingEODCreater.Form1 (119) - DataTable查詢筆數：1
INFO  2018-06-19 13:45:10,599 eParkingEODCreater.Form1 (233) - 
SELECT ISNULL(MAX(SUBSTRING(EODSEQ,19,8)), 0)
FROM BMS_EXT_TRANS_DETAIL WITH(NOLOCK) 
WHERE SUBSTRING(EODSEQ,1,18) = '7077155720180619RS' 
                
INFO  2018-06-19 13:45:10,638 eParkingEODCreater.Form1 (240) - 目前最大單號：00002235
INFO  2018-06-19 13:45:10,647 eParkingEODCreater.Form1 (244) - 目前最大單號2235
INFO  2018-06-19 13:45:14,400 eParkingEODCreater.Form1 (196) - 佇列資料筆數1
INFO  2018-06-19 13:45:14,418 eParkingEODCreater.Form1 (176) - ===========================================結束排程===========================================
INFO  2018-06-19 13:46:18,728 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:46:18,756 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:46:21,534 eParkingEODCreater.Form1 (109) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
INFO  2018-06-19 13:46:21,669 eParkingEODCreater.Form1 (119) - DataTable查詢筆數：1
INFO  2018-06-19 13:46:23,350 eParkingEODCreater.Form1 (233) - 
SELECT ISNULL(MAX(SUBSTRING(EODSEQ,19,8)), 0)
FROM BMS_EXT_TRANS_DETAIL WITH(NOLOCK) 
WHERE SUBSTRING(EODSEQ,1,18) = '7077155720180619RS' 
                
INFO  2018-06-19 13:46:23,361 eParkingEODCreater.Form1 (240) - 目前最大單號：00002235
INFO  2018-06-19 13:46:23,370 eParkingEODCreater.Form1 (244) - 目前最大單號2235
INFO  2018-06-19 13:46:29,019 eParkingEODCreater.Form1 (196) - 佇列資料筆數1
INFO  2018-06-19 13:46:29,033 eParkingEODCreater.Form1 (176) - ===========================================結束排程===========================================
INFO  2018-06-19 13:47:24,921 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:47:24,928 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:47:46,101 eParkingEODCreater.Form1 (109) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
INFO  2018-06-19 13:48:16,071 eParkingEODCreater.Form1 (119) - DataTable查詢筆數：1
INFO  2018-06-19 13:48:16,848 eParkingEODCreater.Form1 (233) - 
SELECT ISNULL(MAX(SUBSTRING(EODSEQ,19,8)), 0)
FROM BMS_EXT_TRANS_DETAIL WITH(NOLOCK) 
WHERE SUBSTRING(EODSEQ,1,18) = '7077155720180619RS' 
                
INFO  2018-06-19 13:48:16,857 eParkingEODCreater.Form1 (240) - 目前最大單號：00002235
INFO  2018-06-19 13:48:16,866 eParkingEODCreater.Form1 (244) - 目前最大單號2235
INFO  2018-06-19 13:48:18,212 eParkingEODCreater.Form1 (196) - 佇列資料筆數1
INFO  2018-06-19 13:48:18,232 eParkingEODCreater.Form1 (176) - ===========================================結束排程===========================================
INFO  2018-06-19 13:48:22,898 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:48:22,903 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:48:25,412 eParkingEODCreater.Form1 (109) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
INFO  2018-06-19 13:48:25,420 eParkingEODCreater.Form1 (119) - DataTable查詢筆數：1
INFO  2018-06-19 13:48:26,013 eParkingEODCreater.Form1 (233) - 
SELECT ISNULL(MAX(SUBSTRING(EODSEQ,19,8)), 0)
FROM BMS_EXT_TRANS_DETAIL WITH(NOLOCK) 
WHERE SUBSTRING(EODSEQ,1,18) = '7077155720180619RS' 
                
INFO  2018-06-19 13:48:26,023 eParkingEODCreater.Form1 (240) - 目前最大單號：00002235
INFO  2018-06-19 13:48:26,032 eParkingEODCreater.Form1 (244) - 目前最大單號2235
INFO  2018-06-19 13:48:27,365 eParkingEODCreater.Form1 (196) - 佇列資料筆數1
INFO  2018-06-19 13:48:27,379 eParkingEODCreater.Form1 (176) - ===========================================結束排程===========================================
INFO  2018-06-19 13:48:31,131 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:48:31,136 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:49:23,113 eParkingEODCreater.Form1 (49) - ===========================================開始排程===========================================
INFO  2018-06-19 13:49:23,146 eParkingEODCreater.Form1 (67) - Data Source=192.168.101.13;Initial Catalog=BMSDB;Persist Security Info=True;User ID=bmsadmin;Password=P@ssw0rd;Enlist=false;
INFO  2018-06-19 13:49:30,553 eParkingEODCreater.Form1 (112) - 
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
        (SELECT LPR_NUMBER FROM BMS_PRO_VEHICLE WITH(NOLOCK) WHERE VEHICLE_ID = ACT.VEHICLE_ID) LPR_NUMBER
    FROM BMS_ACC_ACCOUNT ACT WITH(NOLOCK) WHERE ACC_NO = 6005103179
                    
	SELECT  
        ACC_NO, 
